linha_clinica_global,global_cod_produto,global_desc_produto,global_marca,principio_ativo,qtd_entradas_global,preco_global_ultimo_r_un,preco_global_media_r_un,preco_global_mediana_r_un,preco_global_min_r_un,preco_global_max_r_un,global_dt_ultima_entrada,unimed_cod_item,unimed_desc_depara,unimed_desc_item,unimed_un,preco_unimed_vl_medio_r_un,unimed_abc,unimed_prev_mes_rs,gap_pct_ultimo_global_vs_unimed,gap_rs_ultimo_global_menos_unimed,depara_origem,depara_confianca,fonte_preco_global,fonte_preco_unimed
TENOXICAM  (200MG /PO LIOF INJ),242,TEFLAN 20MG PO LIOF INJ,UNIAO QUIMICA,TENOXICAM,1,6.2,6.2,6.2,6.2,6.2,2023-08-08,87231,tenoxicam 20 mg po liof inj fa,tenoxicam 20 mg po liof inj fa,Frasco Ampola,5.53,C,252.72100000000003,12.1,0.67,llm,0.95,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
SULFATO DE MAGNESIO (500MG/ML INJ 10ML),4151,SULFATO DE MAGNESIO 500MG/ML INJ  10ML,SAMTEC,SULFATO DE MAGNESIO,1,4.19,4.19,4.19,4.19,4.19,2026-03-13,87210,sulfato de magnesio 50% (500 mg/ml) sol inj amp 10 ml,sulfato de magnesio 50% (500 mg/ml) sol inj amp 10 ml,Ampola,5.72,C,249.964,-26.7,-1.53,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
ADENOSINA (3MG/ML SOL INJ IV 2ML),4864,LOWE 3MG/ML SOL INJ IV 2ML,HALEX ISTAR,ADENOSINA,1,8.0,8.0,8.0,8.0,8.0,2025-11-06,86435,adenosina 3 mg/ml sol inj amp 2 ml,adenosina 3 mg/ml sol inj amp 2 ml,Ampola,10.84,C,242.81599999999997,-26.2,-2.84,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
ADENOSINA (3MG/ML SOL INJ IV 2ML),364,ADENOSINA 3MG/ML SOL INJ IV 2ML,HIPOLABOR,ADENOSINA,1,8.4,8.4,8.4,8.4,8.4,2025-12-23,86435,adenosina 3 mg/ml sol inj amp 2 ml,adenosina 3 mg/ml sol inj amp 2 ml,Ampola,10.84,C,242.81599999999997,-22.5,-2.44,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
CLORIDRATO DE PROTAMINA INJETAVEL (10MG/ML SOLUCAO INJETAVEL 5ML),3448,PROTAMINA 10MG/ML INJ 5ML VP,CELLERA,CLORIDRATO DE PROTAMINA,1,3.0498,3.0498,3.0498,3.0498,3.0498,2022-11-16,87141,protamina 10 mg/ml sol inj amp 5 ml,protamina 10 mg/ml sol inj amp 5 ml,Ampola,3.79,C,236.117,-19.5,-0.7402,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
CLORIDRATO DE PROTAMINA INJETAVEL (10MG/ML SOLUCAO INJETAVEL 5ML),3848,PROTAMINA 10MG/ML INJ 5ML,CELLERA,CLORIDRATO DE PROTAMINA,1,3.039948,3.039948,3.039948,3.039948,3.039948,2024-10-24,87141,protamina 10 mg/ml sol inj amp 5 ml,protamina 10 mg/ml sol inj amp 5 ml,Ampola,3.79,C,236.117,-19.8,-0.7501,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
MESILATO DE IMATINIBE (100MG CPR REV),5583,MESILATO DE IMATINIBE 400MG CP,BLAU,MESILATO DE IMATINIBE,1,12.64,12.64,12.64,12.64,12.64,2025-08-04,107224,"imatinibe, mesilato 100mg com rev genérico","imatinibe, mesilato 100mg com rev genérico",Comprimido,8.72,C,235.44000000000003,45.0,3.92,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
MESILATO DE IMATINIBE (100MG CPR REV),83,MESILATO DE IMATINIBE 100MG CP,CRISTALIA ONCO,MESILATO DE IMATINIBE,1,7.7,7.7,7.7,7.7,7.7,2025-10-02,107224,"imatinibe, mesilato 100mg com rev genérico","imatinibe, mesilato 100mg com rev genérico",Comprimido,8.72,C,235.44000000000003,-11.7,-1.02,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
MESILATO DE IMATINIBE (100MG CPR REV),1557,GLIMATIN 100MG CP,EMS ONCO,MESILATO DE IMATINIBE,1,9.962333,9.962333,9.962333,9.962333,9.962333,2026-04-07,107224,"imatinibe, mesilato 100mg com rev genérico","imatinibe, mesilato 100mg com rev genérico",Comprimido,8.72,C,235.44000000000003,14.2,1.2423,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
MESILATO DE IMATINIBE (100MG CPR REV),1139,MESILATO DE IMATINIBE 100MG CP,EUROFARMA ONCO,MESILATO DE IMATINIBE,1,9.366667,9.366667,9.366667,9.366667,9.366667,2024-08-28,107224,"imatinibe, mesilato 100mg com rev genérico","imatinibe, mesilato 100mg com rev genérico",Comprimido,8.72,C,235.44000000000003,7.4,0.6467,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
MESILATO DE IMATINIBE (100MG CPR REV),4199,MESILATO DE IMATINIBE 100MG CP OL,EUROFARMA ONCO,MESILATO DE IMATINIBE,1,10.0,10.0,10.0,10.0,10.0,2025-12-18,107224,"imatinibe, mesilato 100mg com rev genérico","imatinibe, mesilato 100mg com rev genérico",Comprimido,8.72,C,235.44000000000003,14.7,1.28,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
MESILATO DE IMATINIBE (100MG CPR REV),2632,GLIVEC 100MG CP,NOVARTIS,MESILATO DE IMATINIBE,1,109.0683,109.0683,109.0683,109.0683,109.0683,2023-03-20,107224,"imatinibe, mesilato 100mg com rev genérico","imatinibe, mesilato 100mg com rev genérico",Comprimido,8.72,C,235.44000000000003,1150.8,100.3483,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
MESILATO DE IMATINIBE (100MG CPR REV),4362,MESILATO DE IMATINIBE 100MG CP,ZYDUS,MESILATO DE IMATINIBE,1,4.5,4.5,4.5,4.5,4.5,2025-08-29,107224,"imatinibe, mesilato 100mg com rev genérico","imatinibe, mesilato 100mg com rev genérico",Comprimido,8.72,C,235.44000000000003,-48.4,-4.22,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
CLORIDRATO DE PAPAVERINA (50MG/ML SOL INJ IV/IM AMPOLA 2ML),451,HYPOVERIN 50MG/ML INJ 2ML,HYPOFARMA,CLORIDRATO DE PAPAVERINA,1,16.0,16.0,16.0,16.0,16.0,2023-09-06,87096,papaverina 50 mg/ml sol inj amp 2 ml,papaverina 50 mg/ml sol inj amp 2 ml,Ampola,18.74,C,234.24999999999997,-14.6,-2.74,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
CLORIDRATO DE PAPAVERINA (50MG/ML SOL INJ IV/IM AMPOLA 2ML),3330,HYPOVERIN 50MG/ML INJ 2ML VP,HYPOFARMA,CLORIDRATO DE PAPAVERINA,1,15.7,15.7,15.7,15.7,15.7,2025-07-31,87096,papaverina 50 mg/ml sol inj amp 2 ml,papaverina 50 mg/ml sol inj amp 2 ml,Ampola,18.74,C,234.24999999999997,-16.2,-3.04,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
ETOMIDATO (2MG/ML SOLUCAO INJETAVEL 10ML) C3,1167,ETOMIDATO 2MG/ML INJ 10ML (C1),BLAU,ETOMIDATO,1,10.264,10.264,10.264,10.264,10.264,2024-05-29,86778,etomidato 2 mg/ml sol inj amp 10 ml,etomidato 2 mg/ml sol inj amp 10 ml,Ampola,11.56,C,233.512,-11.2,-1.296,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
ETOMIDATO (2MG/ML SOLUCAO INJETAVEL 10ML) C3,4992,ETOMIDATO 2MG/ML INJ IV 25 AMP 10ML (C1),BLAU,ETOMIDATO,1,10.74,10.74,10.74,10.74,10.74,2024-12-18,86778,etomidato 2 mg/ml sol inj amp 10 ml,etomidato 2 mg/ml sol inj amp 10 ml,Ampola,11.56,C,233.512,-7.1,-0.82,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
ETOMIDATO (2MG/ML SOLUCAO INJETAVEL 10ML) C3,58,ETOMIDATO 2 MG/ML INJ IV 10 ML (C1) VP,CRISTALIA,ETOMIDATO,1,8.65,8.65,8.65,8.65,8.65,2025-09-22,86778,etomidato 2 mg/ml sol inj amp 10 ml,etomidato 2 mg/ml sol inj amp 10 ml,Ampola,11.56,C,233.512,-25.2,-2.91,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
FOSFATO DE SODIO DIBASICO+FOSFATO DE SODIO MONOBAS LIQUIDO (220MG/ML SOL RET 130ML),88,PHOSFOENEMA 220 MG/ML SOL RET 130 ML VP,CRISTALIA,FOSFATO DE SODIO DIBASICO+FOSFATO DE SODIO MONOBASICO,1,5.6,5.6,5.6,5.6,5.6,2025-10-14,86827,"sodio dibasico, fosfato de + sodio monobasico, fosfato de 0,06g/ml + 1,6g/ml sol ret 133 ml fr (phosfoenema)","sodio dibasico, fosfato de + sodio monobasico, fosfato de 0,06g/ml + 1,6g/ml sol ret 133 ml fr (phosfoenema)",Frasco,8.54,C,232.28799999999998,-34.4,-2.94,llm,0.9,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
TUBO ENDOTRAQUEAL 8.0 S/ BALAO,3637,TUBO ENDOTRAQUEAL 8.0 S/ BALAO,SOLIDOR,PRODUTOS PARA SAUDE,1,2.2638,2.2638,2.2638,2.2638,2.2638,2022-12-19,87577,"sonda endotraqueal com balao n° 8,0","sonda endotraqueal com balao n° 8,0",Unidade,3.78,C,222.26399999999998,-40.1,-1.5162,fuzzy_alta,0.86,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
SULFATO DE MAGNESIO (100MG/ML INJ 10ML),1196,SULFATO DE MAGNESIO 100 MG/ML INJ 10 ML,SAMTEC,SULFATO DE MAGNESIO,1,0.649,0.649,0.649,0.649,0.649,2026-03-17,87209,sulfato de magnesio 10% (100 mg/ml) sol inj amp 10 ml,sulfato de magnesio 10% (100 mg/ml) sol inj amp 10 ml,Ampola,0.95,C,217.265,-31.7,-0.301,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
SULFATO DE MAGNESIO (500MG/ML INJETAVEL 10ML),5814,SOL DE SULF DE MAGNESI 10%100 MG/ML 10ML,HALEX ISTAR,SULFATO DE MAGNESIO HEPTAIDRATADO,1,0.8,0.8,0.8,0.8,0.8,2026-01-14,87209,sulfato de magnesio 10% (100 mg/ml) sol inj amp 10 ml,sulfato de magnesio 10% (100 mg/ml) sol inj amp 10 ml,Ampola,0.95,C,217.265,-15.8,-0.15,llm,0.9,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
DIGLICONATO DE CLOREXIDINA MEDICAMENTO,2384,"RIOHEX (CLOREXIDINA 0,5% ALCOOLICA) 1L",RIOQUIMICA,DIGLICONATO DE CLOREXIDINA,1,12.0,12.0,12.0,12.0,12.0,2024-05-03,84211,"clorexidina alcoolica 0,5% 1000ml","clorexidina alcoolica 0,5% 1000ml",Litros,10.56,C,216.48000000000002,13.6,1.44,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
DIGLICONATO DE CLOREXIDINA MEDICAMENTO,4654,"CHLORCLEAR CLOREXIDINA 0,5% ALCOOLICA 1L",VIC PHARMA,DIGLICONATO DE CLOREXIDINA,1,9.21,9.21,9.21,9.21,9.21,2025-02-07,84211,"clorexidina alcoolica 0,5% 1000ml","clorexidina alcoolica 0,5% 1000ml",Litros,10.56,C,216.48000000000002,-12.8,-1.35,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
LEVOFLOXACINO HEMI-HIDRATADO (5MG/ML SOL INJ IV 100ML),4865,LEVOFLOXACINO 5 MG/ML INJ 100 ML,HALEX ISTAR,LEVOFLOXACINO HEMI-HIDRATADO,1,7.5,7.5,7.5,7.5,7.5,2025-06-23,86912,levofloxacino 5 mg/ml sol inj bols 100 ml,levofloxacino 5 mg/ml sol inj bols 100 ml,Bolsa,8.15,C,212.71500000000003,-8.0,-0.65,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
LEVOFLOXACINO INJETAVEL (5MG/ML INJ 100ML),30,LEVOTAC 5MG/ML INJ 100 ML VP,CRISTALIA,LEVOFLOXACINO HEMI-HIDRATADO,1,7.4,7.4,7.4,7.4,7.4,2025-10-14,86912,levofloxacino 5 mg/ml sol inj bols 100 ml,levofloxacino 5 mg/ml sol inj bols 100 ml,Bolsa,8.15,C,212.71500000000003,-9.2,-0.75,llm,0.98,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
TEMOZOLOMIDA (250MG CAP DURA),5426,MOZ 250MG CAP FR,CAMBER,TEMOZOLOMIDA,1,54.999933,54.999933,54.999933,54.999933,54.999933,2025-11-18,103714,temozolomida 250 mg cap dura genérico ,temozolomida 250 mg cap dura genérico ,Cápsula,93.29,C,209.9025,-41.0,-38.2901,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
TEMOZOLOMIDA (250MG CAP DURA),5753,MELAZTE 250MG /5 CÃPSULAS,CRISTALIA ONCO,TEMOZOLOMIDA,1,84.0,84.0,84.0,84.0,84.0,2025-10-03,103714,temozolomida 250 mg cap dura genérico ,temozolomida 250 mg cap dura genérico ,Cápsula,93.29,C,209.9025,-10.0,-9.29,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
TEMOZOLOMIDA (250MG CAP DURA),1240,TEMOZOLOMIDA 250MG CAP FR,EUROFARMA ONCO,TEMOZOLOMIDA,1,359.6,359.6,359.6,359.6,359.6,2022-12-02,103714,temozolomida 250 mg cap dura genérico ,temozolomida 250 mg cap dura genérico ,Cápsula,93.29,C,209.9025,285.5,266.31,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
TEMOZOLOMIDA (250MG CAP DURA),4202,TEMOZOLOMIDA 250MG CAP FR OL,EUROFARMA ONCO,TEMOZOLOMIDA,1,206.0,206.0,206.0,206.0,206.0,2025-10-08,103714,temozolomida 250 mg cap dura genérico ,temozolomida 250 mg cap dura genérico ,Cápsula,93.29,C,209.9025,120.8,112.71,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
MUPIROCINA TOPICO (20MG/G BG POM),883,MUPIROCINA 20MG/G BG POM VP,CRISTALIA,MUPIROCINA,1,15.0,15.0,15.0,15.0,15.0,2025-05-29,87015,mupirocina 20 mg/g pom derm bg 15g,mupirocina 20 mg/g pom derm bg 15g,Bisnaga,36.19,C,209.902,-58.6,-21.19,fuzzy_alta,0.76,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
MUPIROCINA TOPICO (20MG/G BG POM),293,MUPIROCINA 20MG/G BG POM,PRATI DONADUZZI,MUPIROCINA,1,15.91,15.91,15.91,15.91,15.91,2025-11-19,87015,mupirocina 20 mg/g pom derm bg 15g,mupirocina 20 mg/g pom derm bg 15g,Bisnaga,36.19,C,209.902,-56.0,-20.28,fuzzy_alta,0.76,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
FOSFATO DISSODICO DE BETAMETASONA+ACETATO DE BETAM INJETAVEL (SOL/SUSP/PO),3122,CELESTONE SOLUSPAN 3+3MG/ML INJ IM 1ML,HYPERA,FOSFATO DISSODICO DE BETAMETASONA+ACETATO DE BETAMETASONA,1,5.599998,5.599998,5.599998,5.599998,5.599998,2024-03-28,86517,"betametasona, fosfato dissodico + betametasona, acetato 3 mg/ml + 3 mg/ml sus inj amp 1 ml","betametasona, fosfato dissodico + betametasona, acetato 3 mg/ml + 3 mg/ml sus inj amp 1 ml",Ampola,7.71,C,209.712,-27.4,-2.11,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
CANULA GUEDEL  NÂ¿ 3 TAMANHO 90MM,706,CANULA GUEDEL  NÂº 3 TAMANHO 90MM,DESCARPACK,PRODUTOS PARA SAUDE,1,0.9785,0.9785,0.9785,0.9785,0.9785,2024-05-21,111149,canula de guedell estéril nº 3,canula de guedell estéril nº 3,Unidade,2.01,C,207.23099999999997,-51.3,-1.0315,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
CARBAMAZEPINA LIQUIDO ( 20MG/ML SUS OR 100ML C1) ORAL,222,UNI-CARBAMAZ 20MG/ML SUS OR 100ML (C1),UNIAO QUIMICA,CARBAMAZEPINA,1,10.8,10.8,10.8,10.8,10.8,2023-04-11,86564,carbamazepina 20 mg/ml sus or fr 100 ml,carbamazepina 20 mg/ml sus or fr 100 ml,Frasco,12.29,C,205.24299999999997,-12.1,-1.49,fuzzy_alta,0.78,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
DESALEX,5723,DESLORATADINA COM REV 5 MG C/10CP,LABORATORIO GLOBO,LORATADINA,1,0.22,0.22,0.22,0.22,0.22,2025-09-11,86685,"desloratadina 0,5 mg/ml xpe fr 100 ml","desloratadina 0,5 mg/ml xpe fr 100 ml",Frasco,6.97,C,203.524,-96.8,-6.75,llm,0.8,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
DESALEX,5779,"DESLORATADINA XPE 0,5 MG/ML C/ 60 ML",LABORATORIO GLOBO,DESLORATADINA,1,4.1,4.1,4.1,4.1,4.1,2025-10-16,86685,"desloratadina 0,5 mg/ml xpe fr 100 ml","desloratadina 0,5 mg/ml xpe fr 100 ml",Frasco,6.97,C,203.524,-41.2,-2.87,llm,0.8,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
DESALEX,5780,"DESLORATADINA XPE 0,5 MG/ML C/ 100 ML",LABORATORIO GLOBO,DESLORATADINA,1,5.2,5.2,5.2,5.2,5.2,2025-10-16,86685,"desloratadina 0,5 mg/ml xpe fr 100 ml","desloratadina 0,5 mg/ml xpe fr 100 ml",Frasco,6.97,C,203.524,-25.4,-1.77,llm,0.8,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
AGULHA DESC 25X07,1543,AGULHA DESC 25X07,DESCARPACK,PRODUTOS PARA SAUDE,1,0.04441,0.04441,0.04441,0.04441,0.04441,2024-05-15,87445,agulha descartavel 25 x 7,agulha descartavel 25 x 7,Unidade,0.07,C,202.39800000000002,-36.6,-0.0256,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
AGULHA DESC 25X07,662,AGULHA DESC 25X07,INJEX,PRODUTOS PARA SAUDE,1,0.062964,0.062964,0.062964,0.062964,0.062964,2026-02-11,87445,agulha descartavel 25 x 7,agulha descartavel 25 x 7,Unidade,0.07,C,202.39800000000002,-10.1,-0.007,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
AGULHA DESC 25X07,1629,AGULHA DESC 25X07,SR,PRODUTOS PARA SAUDE,1,0.06,0.06,0.06,0.06,0.06,2025-07-03,87445,agulha descartavel 25 x 7,agulha descartavel 25 x 7,Unidade,0.07,C,202.39800000000002,-14.3,-0.01,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
AGULHA DESC 25X07,4305,AGULHA DESC 25X07,TKL,PRODUTOS PARA SAUDE,1,0.03888,0.03888,0.03888,0.03888,0.03888,2023-12-07,87445,agulha descartavel 25 x 7,agulha descartavel 25 x 7,Unidade,0.07,C,202.39800000000002,-44.5,-0.0311,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
ESPECULO VAGINAL DESC P ESTERIL,1974,ESPECULO VAGINAL DESC P ESTERIL,CRAL,PRODUTOS PARA SAUDE,1,1.1484,1.1484,1.1484,1.1484,1.1484,2023-06-20,87725,especulo vaginal descartavel (tam: p) esteril s/ lubrificante,especulo vaginal descartavel (tam: p) esteril s/ lubrificante,Unidade,1.26,C,202.23,-8.9,-0.1116,fuzzy_alta,0.91,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
GLICINATO DE ALUMÂ¿NIO+ACIDO ACETILSALICILICO+CARBONATO DE MAGNESIO (100MG COMPRIMIDO),1580,SOMALGIN CARDIO TAMPONADO 100MG CP VP,EMS SIGMA PHARMA,ACIDO ACETILSALICILICO+GLICINATO DE ALUMINIO+CARBONATO DE MA,1,0.388667,0.388667,0.388667,0.388667,0.388667,2024-05-09,86413,acido acetilsalicilico 100 mg com rev tamponado,acido acetilsalicilico 100 mg com rev tamponado,Comprimido,0.4,C,202.0,-2.8,-0.0113,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
GLICINATO DE ALUMÂ¿NIO+ACIDO ACETILSALICILICO+CARBONATO DE MAGNESIO (100MG COMPRIMIDO),3786,SOMALGIN CARDIO TAMPONADO 100MG CP ,EMS SIGMA PHARMA,ACIDO ACETILSALICILICO+GLICINATO DE ALUMINIO+CARBONATO DE MA,1,0.447104,0.447104,0.447104,0.447104,0.447104,2023-01-04,86413,acido acetilsalicilico 100 mg com rev tamponado,acido acetilsalicilico 100 mg com rev tamponado,Comprimido,0.4,C,202.0,11.8,0.0471,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
OLEATO DE MONOETANOLAMINA ( 50MG/ML INJ 2ML),1464,ETHAMOLIN 50 MG/ML INJ 2 ML,FQM,OLEATO DE MONOETANOLAMINA,1,6.769465,6.769465,6.769465,6.769465,6.769465,2025-08-29,86777,etanolamina 50 mg/ml sol inj amp 2 ml,etanolamina 50 mg/ml sol inj amp 2 ml,Ampola,8.9,C,201.14000000000001,-23.9,-2.1305,llm,0.9,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
OLEATO DE MONOETANOLAMINA ( 50MG/ML INJ 2ML),2798,ETHAMOLIN 50 MG/ML INJ 2 ML VP,FQM,OLEATO DE MONOETANOLAMINA,1,6.315117,6.315117,6.315117,6.315117,6.315117,2024-04-09,86777,etanolamina 50 mg/ml sol inj amp 2 ml,etanolamina 50 mg/ml sol inj amp 2 ml,Ampola,8.9,C,201.14000000000001,-29.0,-2.5849,llm,0.9,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
"ATADURA ALGODAO ORTOP 15CM X 1,0M",3506,"ATADURA ALGODAO ORTOP 15CM X 1,0M",POLARFIX,PRODUTOS PARA SAUDE,1,0.5337,0.5337,0.5337,0.5337,0.5337,2024-02-06,87454,atadura ortopedica algodao 15cmx1m ,atadura ortopedica algodao 15cmx1m ,Rolo,1.16,C,195.45999999999998,-54.0,-0.6263,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
LAMINA BISTURI 11 ACO INOX,4248,LAMINA BISTURI 11 ACO INOX,DESCARPACK,PRODUTOS PARA SAUDE,1,0.196711,0.196711,0.196711,0.196711,0.196711,2024-09-17,87761,lamina de bisturi carbonada n° 11,lamina de bisturi carbonada n° 11,Unidade,0.23,C,194.925,-14.5,-0.0333,llm,0.9,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
CARMELOSE SODICA (5MG/ML SOLUCAO OFTALMICA 15ML),4758,"NEO FRESH 5,0MG/ML SOL FR C/ 15ML",NEO QUIMICA,CARMELOSE SODICA,1,7.859995,7.859995,7.859995,7.859995,7.859995,2024-10-25,86573,carmelose 5 mg/ml sol oft fr got 5 ml,carmelose 5 mg/ml sol oft fr got 5 ml,Frasco,18.81,C,193.743,-58.2,-10.95,llm,0.9,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
GLICOSE (10% SOLUCAO INJETAVEL IV 500ML),5408,GLICOSE 10% INJ IV 500 ML,JP INDUSTRIA,GLICOSE,1,4.67,4.67,4.67,4.67,4.67,2025-03-28,87315,glicose 10% 500 ml fr sistema fechado,glicose 10% 500 ml fr sistema fechado,Frasco,4.73,C,193.45700000000002,-1.3,-0.06,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
GLICOSE (100MG/ML SOLUCAO PARA INFUSAO IV SISTEMA FECHADO 500 ML),3220,GLICOSE 10% INJ IV 500ML HIPERT,FARMARIN,GLICOSE,1,5.35,5.35,5.35,5.35,5.35,2024-05-28,87315,glicose 10% 500 ml fr sistema fechado,glicose 10% 500 ml fr sistema fechado,Frasco,4.73,C,193.45700000000002,13.1,0.62,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
CLORIDRATO DE PROPAFENONA,5776,CLORIDRATO DE PROPAFENONA - 300MG - 60CP,ALTHAIA S.A INDUSTRIA,CLORIDRATO DE PROPAFENONA,1,0.52663,0.52663,0.52663,0.52663,0.52663,2025-10-07,86860,propafenona 300 mg com rev,propafenona 300 mg com rev,Comprimido,1.87,C,192.61,-71.8,-1.3434,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
CLORIDRATO DE PROPAFENONA (300MG CP REVESTIDO),5433,PROPAFENONA 300MG CP REV,PRATI DONADUZZI,CLORIDRATO DE PROPAFENONA,1,0.489573,0.489573,0.489573,0.489573,0.489573,2025-10-13,86860,propafenona 300 mg com rev,propafenona 300 mg com rev,Comprimido,1.87,C,192.61,-73.8,-1.3804,llm,0.98,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
ROSUVASTATINA CALCICA ( 20MG COMPRIMIDO),1253,ROSUVASTATINA 20MG CP,ACCORD,ROSUVASTATINA CALCICA,1,0.2,0.2,0.2,0.2,0.2,2025-05-06,87172,rosuvastatina cálcica 20 mg com rev,rosuvastatina cálcica 20 mg com rev,Comprimido,0.3,C,191.97,-33.3,-0.1,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
ROSUVASTATINA CALCICA ( 20MG COMPRIMIDO),1887,ROSUVASTATINA 20MG CP,EMS,ROSUVASTATINA CALCICA,1,0.233333,0.233333,0.233333,0.233333,0.233333,2025-03-19,87172,rosuvastatina cálcica 20 mg com rev,rosuvastatina cálcica 20 mg com rev,Comprimido,0.3,C,191.97,-22.2,-0.0667,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
ROSUVASTATINA CALCICA ( 20MG COMPRIMIDO),3051,ROSA 20MG CP,FQM,ROSUVASTATINA CALCICA,1,0.652389,0.652389,0.652389,0.652389,0.652389,2025-06-12,87172,rosuvastatina cálcica 20 mg com rev,rosuvastatina cálcica 20 mg com rev,Comprimido,0.3,C,191.97,117.5,0.3524,llm,1.0,global_df.csv (Global (distribuidor)),Curva ABC - CD 05.26.xlsx (Unimed)
