NUM_NOTA,DT_EMISSAO_NOTA,DT_ENTRADA,COD_PRODUTO,DESCRICAO_PRODUTO,MARCA,PRINCIPIO_ATIVO,LINHA_PRODUTO,CUSTO_ENTRADA,QT_ENTRADA,QT_ESTOQUE_ANTERIOR,CUSTO_MED_ANTERIOR,COD_FORNECEDOR,RAZAO_SOCIAL
138525,2025-04-14,2025-04-22,3486,GLUC UP SOLUCAO ORAL LIMAO 75G 300 ML,NEWPROV,TESTE DE TOLERÂNCIA À GLICOSE,TESTE DE TOLER¿NCIA ¿ GLICOSE,3.1203,100,0,3.49,1455,NEWPROV PRODUTOS PARA LABORATORIO LTDA
135795,2025-02-05,2025-02-10,3489,GLUC UP SOLUCAO ORAL LIMAO 100G 300 ML,NEWPROV,TESTE DE TOLERÂNCIA À GLICOSE,TESTE DE TOLER¿NCIA ¿ GLICOSE,25.543333,3,0,36.42,1455,NEWPROV PRODUTOS PARA LABORATORIO LTDA
138525,2025-04-14,2025-04-22,3485,GLUC UP SOLUCAO ORAL LIMAO 50GR 200 ML,NEWPROV,TESTE DE TOLERÂNCIA À GLICOSE,TESTE DE TOLER¿NCIA ¿ GLICOSE,3.361,10,0,5.48,1455,NEWPROV PRODUTOS PARA LABORATORIO LTDA
141757,2024-02-29,2024-03-08,4519,TESTE RAPIDO DENGUE MEDTESTE NS1,MED LEVENSOHN,ANTICORPO ANTI-DENGUE NS1 CONJUGADO A OURO,TESTE R¿PIDO DENGUE,7.5,6250,0,0.0,924,MEDLEVENSOHN COM E REPRES DE PROD HOSP LTDA
122802,2026-01-19,2026-01-30,5490,TAPAZOL 10MG CP,BIOLAB,TIAMAZOL,TIAMAZOL (10MG CP),0.417855,6000,0,0.42,1227,BIOLAB SANUS FARMACEUTICA LTDA
916512,2025-01-27,2025-02-04,4986,TAPAZOL 5MG CP ADULTO/PEDIATRICO ORAL,BIOLAB,TIAMAZOL,"TIAMAZOL (5MG COMPRIMIDO)
",0.192,12000,0,0.19,1171,BIOLAB SANUS FARMACEUTICA LTDA
402620,2025-01-31,2025-02-07,2678,"REDUCLIM 2,5 MG CP VP",FQM,TIBOLONA,"TIBOLONA SOLIDO ( 2,5MG COMPRIMIDO)",0.447767,1505,35,0.47,1202,DIVCOM S/A
449462,2025-09-30,2025-10-14,3264,"REDUCLIM 2,5 MG CP",FQM,TIBOLONA,"TIBOLONA SOLIDO ( 2,5MG COMPRIMIDO)",0.480037,17500,1540,0.49,1202,DIVCOM S/A
394288,2024-11-25,2024-12-04,2682,"REDUCLIM 1,25MG",FQM,TIBOLONA,"TIBOLONA SOLIDO (1,25MG COMPRIMIDO) ",0.646762,1575,2065,0.62,1202,DIVCOM S/A
2235595,2023-02-28,2023-03-15,3400,DUGAR 50MG INJ,EUROFARMA,TIGECICLINA,TIGECICLINA INJETAVEL ( 50MG PO LIOF SOL INJ ),130.0,400,0,140.0,1162,EUROFARMA LABORATORIOS S.A.
700666,2023-02-28,2023-03-13,3951,TYG 50 MG PO LIO SOL INJ,UNIAO QUIMICA,TIGECICLINA,TIGECICLINA INJETAVEL ( 50MG PO LIOF SOL INJ ),130.0,250,0,0.0,1163,UNIAO QUIMICA FARMACEUTICA NACIONAL S A
351908,2025-10-10,2025-10-14,4124,SENGECIL 50 MG PO LIOF INJ IV,CRISTALIA,TIGECICLINA,TIGECICLINA INJETAVEL ( 50MG PO LIOF SOL INJ ),40.0,500,0,38.77,4,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA
1489795,2024-11-16,2024-11-25,4012,TIMOLOL 5MG/ML SOL OFT 5 ML,NEO QUIMICA,MALEATO DE TIMOLOL,TIMOLOL (5MG/ML SOL OFT 5ML),3.199998,5000,0,3.2,1256,HYPERA SA
3339470,2025-09-15,2025-09-18,3863,TIMOLOL 5MG/ML SOL OFT VP,EMS,MALEATO DE TIMOLOL,TIMOLOL (5MG/ML SOL OFT 5ML),2.51,25200,15227,6.9,7,EMS S/A
39644,2022-10-26,2022-11-03,2014,TIMOPTOL 5MG/ML SOL OFT 5 ML,MUNDIPHARMA,MALEATO DE TIMOLOL,TIMOLOL (5MG/ML SOL OFT 5ML),11.922,10,0,10.75,1165,MUNDIPHARMA BRASIL PRODUTOS MEDICOS E FARMACEUTICOS LTDA.
2271298,2022-09-29,2022-10-06,2196,TIMOLOL 5MG/ML SOL OFT,EMS,MALEATO DE TIMOLOL,TIMOLOL (5MG/ML SOL OFT 5ML),2.55,300,0,2.55,7,EMS S/A
39512,2022-10-24,2022-11-03,2015,TIMOPTOL 5MG/ML GEL OFT 5 ML,MUNDIPHARMA,MALEATO DE TIMOLOL,TIMOLOL (5MG/ML SOL OFT 5ML),41.116,5,8,37.08,1165,MUNDIPHARMA BRASIL PRODUTOS MEDICOS E FARMACEUTICOS LTDA.
425425,2025-05-30,2025-06-12,4703,GYNOMAX CREME 35G,FQM,TINIDAZOL+TIOCONAZOL,TINIDAZOL+TIOCONAZOL TOPICO (20MG/G + 30 MG/G CREM VAG X 35G),11.940167,420,0,0.0,1202,DIVCOM S/A
213367,2023-12-01,2023-12-19,3090,TINTURA DE BENJOIN 100ML,RIOQUIMICA,BENJOIN,TINTURA DE BENJOIN 100ML,9.9,60,12,9.86,739,RIOQUIMICA S.A.
214761,2023-12-27,2024-01-10,3091,TINTURA DE BENJOIN 1L,RIOQUIMICA,BENJOIN,TINTURA DE BENJOIN 1L,77.5,12,0,77.5,739,RIOQUIMICA S.A.
216232,2024-02-01,2024-02-08,3092,TINTURA DE IODO 2% 1 L,RIOQUIMICA,IODO,TINTURA DE IODO (2% 1 LITRO) ,95.0,12,4,95.0,739,RIOQUIMICA S.A.
275772,2024-11-13,2024-11-18,1168,TIOCOLCHICOSIDEO 2 MG/ML INJ 2 ML,BLAU,TIOCOLCHICOSIDEO,TIOCOLCHICOSIDEO INJETAVEL ( 2MG/ML INJ 2ML),2.386667,4680,6,2.39,172,BLAU FARMACEUTICA S.A.
84521,2025-07-30,2025-08-11,3401,TIOCOLCHICOSÍDEO 2 MG/ML INJ 2 ML,FRESENIUS,TIOCOLCHICOSIDEO,TIOCOLCHICOSIDEO INJETAVEL ( 2MG/ML INJ 2ML),2.75,4000,0,2.75,969,FRESENIUS KABI BRASIL LTDA.
263407,2025-06-05,2025-06-10,336,LANVIS 40 MG CP,ASPEN PHARMA,TIOGUANINA,TIOGUANINA (40MG CP),9.91796,250,0,9.92,228,ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA
115315,2022-10-11,2022-10-19,2512,"THIOPENTAX 0,5 G PO INJ IV (B1) VP",CRISTALIA,TIOPENTAL SODICO,"TIOPENTAL SODICO (0,5G PO INJ IV B1 VP )",20.22,150,25,20.0,4,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA
329813,2025-06-27,2025-07-04,997,THIOPENTAX 1 G PO INJ IV (B1) VP,CRISTALIA,TIOPENTAL SODICO,TIOPENTAL SODICO (1G PO INJ IV B1 VP ),30.4,150,125,33.1,4,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA
179034,2026-02-27,2026-03-09,3690,TIRA REAGENTE (GLICEMIA) AMARELA,ON CALL PLUS,PRODUTOS PARA SAUDE,TIRA REAGENTE DE GLICEMIA,0.33,250000,0,0.27,924,MEDLEVENSOHN COM E REPRES DE PROD HOSP LTDA
158107,2025-01-09,2025-01-15,808,TIRA REAGENTE INDIVIDUAL (GLICEMIA) VP,ON CALL PLUS,PRODUTOS PARA SAUDE,TIRA REAGENTE DE GLICEMIA,0.812,12500,0,0.64,924,MEDLEVENSOHN COM E REPRES DE PROD HOSP LTDA
128331,2023-06-12,2023-06-16,3018,TIRA REAGENTE (GLICEMIA)  BRANCA,ON CALL PLUS,PRODUTOS PARA SAUDE,TIRA REAGENTE DE GLICEMIA,0.354,125000,0,0.36,924,MEDLEVENSOHN COM E REPRES DE PROD HOSP LTDA
1243575,2023-05-19,2023-05-26,3024,TOBRAMICINA 3 MG/MLSOL OFT 5ML,NEO QUIMICA,TOBRAMICINA,TOBRAMICINA LIQUIDO (3MG/ML SOL OFT 5ML) ,4.18,2000,193,15.5,1256,HYPERA SA
3299238,2025-08-18,2025-08-21,130,TOPIRAMATO 100 MG (C1) VP,EMS,TOPIRAMATO,TOPIRAMATO SOLIDO (100MG CP C1 ),0.240167,10080,1860,0.25,7,EMS S/A
60513,2025-12-05,2025-12-16,3146,TOPIRAMATO 100 MG CP (C1),ZYDUS,TOPIRAMATO,TOPIRAMATO SOLIDO (100MG CP C1 ),0.26,7200,180,0.25,1088,ZYDUS NIKKHO FARMACEUTICA LTDA
2408460,2023-05-12,2023-05-16,119,TOPIRAMATO 25 MG CP (C1) VP,EMS,TOPIRAMATO,TOPIRAMATO SOLIDO (25MG CP C1 VP ),0.133333,5040,0,0.13,7,EMS S/A
2490166,2023-08-25,2023-08-31,1509,TOPIRAMATO 50 MG CP (C1) VP,EMS,TOPIRAMATO,TOPIRAMATO SOLIDO (50MG CP C1 VP ),0.135,10080,0,0.14,7,EMS S/A
59498,2025-11-12,2025-11-19,3145,TOPIRAMATO 50 MG CP (C1),ZYDUS,TOPIRAMATO,TOPIRAMATO SOLIDO (50MG CP C1 VP ),0.160333,3600,0,0.16,1088,ZYDUS NIKKHO FARMACEUTICA LTDA
11695,2023-06-30,2023-07-18,3604,TORNEIRA 3 VIAS LUER LOCK,TKL,PRODUTOS PARA SAUDE,TORNEIRA 3 VIAS LUER LOCK,0.52,10000,1650,0.54,1126,TKL IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS E HOSPITALAR
193201,2025-03-24,2025-04-07,5123,TORNEIRA 3 VIAS LUER LOCK,MEDIX,PRODUTOS PARA SAUDE,TORNEIRA 3 VIAS LUER LOCK,0.663668,10000,3950,0.66,866,MEDIX BRASIL PROD HOSP E ODONTOLOGICOS LTDA
426924,2025-05-06,2025-05-19,609,TORNEIRA 3 VIAS LUER LOCK,DESCARPACK,PRODUTOS PARA SAUDE,TORNEIRA 3 VIAS LUER LOCK,0.696628,6000,0,0.67,348,DESCARPACK DESCARTAVEIS DO BRASIL LTDA
1067,2024-01-16,2024-01-22,4459,TORNEIRA 3 VIAS LUER LOCK,SEVEN CARE,PRODUTOS PARA SAUDE,TORNEIRA 3 VIAS LUER LOCK,0.4,6000,0,0.0,1686,NEWSURGICAL MATERIAIS CIRURGICOS COMERCIO LTDA -
430042,2025-06-09,2025-06-25,5614,TORNEIRA 3 VIAS LUER SLIP IMP,DESCARPACK,PRODUTOS PARA SAUDE,TORNEIRA 3 VIAS LUER SLIP,0.546578,15000,0,0.0,348,DESCARPACK DESCARTAVEIS DO BRASIL LTDA
6527,2026-02-27,2026-03-05,5847,TORNEIRA 3 VIAS LUER SLIP/LOCK,BIOMASS BRASIL,PRODUTOS PARA SAUDE,TORNEIRA 3 VIAS LUER SLIP,0.5098,60000,0,0.0,2421,AGROMASS BRASIL - IMPORTACAO E EXPORTACAO LTDA
206326,2025-06-09,2025-06-23,5596,TORNEIRA 3 VIAS LUER SLIP,MEDIX,PRODUTOS PARA SAUDE,TORNEIRA 3 VIAS LUER SLIP,0.551008,15000,0,0.0,866,MEDIX BRASIL PROD HOSP E ODONTOLOGICOS LTDA
427189,2025-05-08,2025-05-20,607,TORNEIRA 3 VIAS LUER SLIP,DESCARPACK,PRODUTOS PARA SAUDE,TORNEIRA 3 VIAS LUER SLIP,0.56802,12000,2050,0.57,348,DESCARPACK DESCARTAVEIS DO BRASIL LTDA
231193,2025-01-21,2025-01-23,3865,ZEJULA 100MG CAP,GSK ONCO,TOSILATO DE NIRAPARIBE MONOIDRATADO,TOSILATO DE NIRAPARIBE MONOIDRATADO SOLIDO (100MG CAP) ORAL,371.006548,168,0,371.01,949,GLAXOSMITHKLINE BRASIL LTDA
162880,2023-02-14,2023-02-17,3864,ZEJULA 100MG CAP,GSK ONCO,TOSILATO DE NIRAPARIBE MONOIDRATADO,TOSILATO DE NIRAPARIBE MONOIDRATADO SOLIDO (100MG CAP) ORAL,355.964464,56,0,0.0,1200,GLAXOSMITHKLINE BRASIL LTDA
19135,2026-02-26,2026-03-03,4871,TOSILATO DE SORAFENIBE 200MG COMP REV,ACCORD,TOSILATO DE SORAFENIBE,"TOSILATO DE SORAFENIBE (200MG COMPRIMIDO REV)
",52.5,300,0,50.0,1255,ACCORD FARMACEUTICA LTDA
56057,2025-10-15,2025-10-21,2867,TOUCA DESC C/ELASTICO SANFONADA BRANCA,DEJAMARO,PRODUTOS PARA SAUDE,TOUCA DESC C/ELASTICO SANFONADA BRANCA,0.054,30000,115000,0.05,1222,DEJAMARO INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS
403684,2024-09-25,2024-10-04,1072,TOUCA DESC C/ELASTICO SANFONADA BRANCA,DESCARPACK,PRODUTOS PARA SAUDE,TOUCA DESC C/ELASTICO SANFONADA BRANCA,0.048833,100000,0,0.04,348,DESCARPACK DESCARTAVEIS DO BRASIL LTDA
66330,2025-10-03,2025-10-24,4984,TOUCA DESC C/ELASTICO SANFONADA BRANCA,AMED S/A,PRODUTOS PARA SAUDE,TOUCA DESC C/ELASTICO SANFONADA BRANCA,0.0469,135000,626600,0.05,1070,AMED S/A
846207,2024-08-29,2024-09-06,4860,XEOMIN 100 U PO LIOF SOL INJ,BIOLAB,TOXINA BOTULINICA A,"TOXINA BOTULINICA ( 100 U PO LIOF SOL)
",692.8101,1,0,0.0,1227,BIOLAB SANUS FARMACEUTICA LTDA
5182,2024-10-22,2024-10-22,2277,HERZUMA 440 MG PO LIOF INJ IV C/ DIL,BIOMM,TRASTUZUMABE,TRASTUZUMABE  (440MG PO LIOF INJ IV C/ DIL),1077.494584,240,18,2166.07,1157,BIOMM S/A
2779401,2025-11-27,2025-12-01,4955,HERMAB 440 MG PO LIOF SOL INJ IV FA VD,EUROFARMA ONCO,TRASTUZUMABE,TRASTUZUMABE (440MG PO LIOF SOL INJ IV FA VD),1200.0,30,0,700.0,460,EUROFARMA LABORATORIOS S.A.
2523177,2023-10-16,2023-10-20,2486,"TRAVOPROSTA 0,4 MG/ML SOL OFT 2,5 ML",EMS,TRAVOPROSTA,"TRAVOPROSTA LIQUIDO (0,04MG/ML SOL OFT 2,5 ML) OFTALMICO ",11.0,1620,0,0.0,7,EMS S/A
70761,2025-07-31,2025-08-21,3179,"TRAVAMED 0,04 MG/ML SOL OFT 2,5 ML VP",LEGRAND OFTA,TRAVOPROSTA,"TRAVOPROSTA LIQUIDO (0,04MG/ML SOL OFT 2,5 ML) OFTALMICO ",10.2498,1100,8786,10.25,392,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA
137528,2026-03-29,2026-05-06,1007,"TRAVAMED 0,04 MG/ML SOL OFT 2,5 ML",LEGRAND OFTA,TRAVOPROSTA,"TRAVOPROSTA LIQUIDO (0,04MG/ML SOL OFT 2,5 ML) OFTALMICO ",10.2498,2400,0,10.53,392,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA
20680,2026-03-04,2026-03-10,2420,VESANOID 10MG CAP FR (C2),BIOPAS,TRETINOINA,TRETINOINA  (10MG CAP) C2,13.190036,12000,0,13.42,1784,BIOPAS BRASIL PRODUTOS FARMACEUTICOS LTDA
296576,2023-06-21,2023-06-28,1415,VESANOID 10 MG CAP FR (C2) VP,FQM,TRETINOINA,TRETINOINA  (10MG CAP) C2,12.302172,5000,400,11.91,1202,DIVCOM S/A
1055154,2023-01-10,2023-01-18,967,TRIANCINOLONA 1MG/G BG POM BUCAL,PRATI DONADUZZI,TRIANCINOLONA ACETONIDA,TRIANCINOLONA ACETONIDA TOPICO ( ACETONIDA 1 MG/G BG 10G),3.46,500,0,0.0,156,"PRATI, DONADUZZI & CIA LTDA"
3319131,2025-08-30,2025-09-08,1938,TRIANCINOLONA 1 MG/G BG PAST 10G VP,EMS,TRIANCINOLONA ACETONIDA,TRIANCINOLONA ACETONIDA TOPICO ( ACETONIDA 1 MG/G BG 10G),2.5,896,45,2.5,7,EMS S/A
477325,2022-12-30,2023-01-09,3006,TRIANCINOLONA ACETONIDA 1 MG/G BG 10G,GERMED,TRIANCINOLONA ACETONIDA,TRIANCINOLONA ACETONIDA TOPICO ( ACETONIDA 1 MG/G BG 10G),2.0,112,0,2.61,394,GERMED FARMACEUTICA LTDA
412740,2025-03-28,2025-04-08,4853,PROMENSIL 100MG COM REV CT BL,FQM,TRIFOLIUM PRATENSE L.,"TRIFOLIUM PRATENSE L.  (100MG COMPRIMIDO ) ORAL
",1.881174,9000,150,1.88,1202,DIVCOM S/A
3269327,2025-07-31,2025-08-07,1004,TORAGESIC 30 MG/ML INJ 1 ML,EMS,TROMETAMOL CETOROLACO,TROMETAMOL CETOROLACO (30MG/ML SOL INJ 1ML),2.7,150,6120,2.83,7,EMS S/A
2375338,2023-03-17,2023-03-27,3851,TORAGESIC 30 MG/ML INJ 1 ML VP,EMS,TROMETAMOL CETOROLACO,TROMETAMOL CETOROLACO (30MG/ML SOL INJ 1ML),2.640097,720,570,2.64,7,EMS S/A
304752,2025-12-15,2025-12-22,4243,TROMETAMOL 30MG/ML SOL INJ IM/IV 1ML,BLAU,TROMETAMOL CETOROLACO,TROMETAMOL CETOROLACO (30MG/ML SOL INJ 1ML),2.388,3000,0,3.09,172,BLAU FARMACEUTICA S.A.
136883,2025-09-01,2025-09-16,5191,TROMETAMOL 30MG/ML SOL INJ IM/IV 1ML,HIPOLABOR,TROMETAMOL CETOROLACO,TROMETAMOL CETOROLACO (30MG/ML SOL INJ 1ML),2.4,4800,0,2.56,681,HIPOLABOR FARMACEUTICA LTDA
685672,2022-12-30,2023-01-04,307,CETROLAC 30 MG/ML INJ 1 ML,UNIAO QUIMICA,TROMETAMOL CETOROLACO,TROMETAMOL CETOROLACO (30MG/ML SOL INJ 1ML),6.0,3000,20,6.0,163,UNIAO QUIMICA FARMACEUTICA NACIONAL S A
3163228,2025-05-31,2025-06-23,4173,TORAGESIC SL 10 MG CP VP,EMS,TROMETAMOL CETOROLACO,TROMETAMOL CETOROLACO (SL 10 MG CP),2.642,1080,0,2.64,7,EMS S/A
2210896,2022-07-22,2022-08-04,180,TORAGESIC 10 MG CP,EMS,TROMETAMOL CETOROLACO,TROMETAMOL CETOROLACO SOLIDO (CP/CAP/PO) ORAL,2.68638,3000,4660,2.88,7,EMS S/A
258328,2024-07-19,2024-07-25,2134,CICLOMIDRIN 10 MG/ML SOL OFT VP,LATINOFARMA,TROPICAMIDA,TROPICAMIDA LIQUIDO (10MG/ML SOLUCAO OFTALMICA),14.05,100,0,11.38,1179,LATINOFARMA INDUSTRIAS FARMACEUTICAS LTDA
112043,2025-04-29,2025-05-06,1990,TUBO CONICO PP 12ML MAN/AUT GRAD S/TP,CRAL,PRODUTOS PARA SAUDE,TUBO CONICO,0.115,8000,1000,0.12,1175,CRAL ARTIGOS PARA LABORATORIO LTDA
83093,2024-01-11,2024-01-18,1979,TUBO TIPO FALCON 50ML GRAD EST EMB INDIV,CRAL,PRODUTOS PARA SAUDE,TUBO DE ENSAIO / FALCON / TAMPA,0.907436,2500,0,0.91,1175,CRAL ARTIGOS PARA LABORATORIO LTDA
107077,2025-02-12,2025-02-21,1988,TUBO ENSAIO 12X75MM PP 5ML S/TP,CRAL,PRODUTOS PARA SAUDE,TUBO DE ENSAIO / FALCON / TAMPA,0.0557,2000,0,0.06,1175,CRAL ARTIGOS PARA LABORATORIO LTDA
107077,2025-02-12,2025-02-21,2964,TUBO TIPO FALCON 50ML GRAD EST,CRAL,PRODUTOS PARA SAUDE,TUBO DE ENSAIO / FALCON / TAMPA,0.6,2500,1900,0.58,1175,CRAL ARTIGOS PARA LABORATORIO LTDA
63232,2023-02-28,2023-03-08,2139,TUBO ENSAIO 12X75MM VIDRO S/TP,CRAL,PRODUTOS PARA SAUDE,TUBO DE ENSAIO / FALCON / TAMPA,0.13024,14000,25250,0.11,1175,CRAL ARTIGOS PARA LABORATORIO LTDA
110616,2022-11-25,2022-12-19,3246,TUBO ENDOTRAQUEAL 5.5 C/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,TUBO ENDOTRAQUEAL,2.8,300,0,3.05,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
110616,2022-11-25,2022-12-19,3247,TUBO ENDOTRAQUEAL 4.0 C/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,TUBO ENDOTRAQUEAL,2.8,200,0,3.13,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
105054,2022-09-21,2022-09-30,3248,TUBO ENDOTRAQUEAL 9.5 C/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,TUBO ENDOTRAQUEAL,2.9,100,0,30.45,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
105054,2022-09-21,2022-09-30,3249,TUBO ENDOTRAQUEAL 8.5 C/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,TUBO ENDOTRAQUEAL,2.9,500,0,30.45,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
130706,2023-08-02,2023-08-10,3250,TUBO ENDOTRAQUEAL 8.0 C/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,TUBO ENDOTRAQUEAL,2.6,600,0,3.22,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
130706,2023-08-02,2023-08-10,3251,TUBO ENDOTRAQUEAL 7.5 C/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,TUBO ENDOTRAQUEAL,2.6,600,0,3.05,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
130706,2023-08-02,2023-08-10,3252,TUBO ENDOTRAQUEAL 7.0 C/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,TUBO ENDOTRAQUEAL,2.6,600,0,3.22,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
105054,2022-09-21,2022-09-30,3245,TUBO ENDOTRAQUEAL 6.0 C/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,TUBO ENDOTRAQUEAL,2.9,300,0,30.45,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
105054,2022-09-21,2022-09-30,3243,TUBO ENDOTRAQUEAL 6.0 S/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,TUBO ENDOTRAQUEAL,2.258,200,0,2.37,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
105054,2022-09-21,2022-09-30,3242,TUBO ENDOTRAQUEAL 7.0 S/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,TUBO ENDOTRAQUEAL,2.123,200,0,2.23,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
105054,2022-09-21,2022-09-30,3240,TUBO ENDOTRAQUEAL 6.5 S/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,TUBO ENDOTRAQUEAL,2.348,200,0,2.47,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
105054,2022-09-21,2022-09-30,3239,TUBO ENDOTRAQUEAL 7.5 S/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,TUBO ENDOTRAQUEAL,2.271,200,0,2.38,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
105054,2022-09-21,2022-09-30,3238,TUBO ENDOTRAQUEAL 8.5 S/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,TUBO ENDOTRAQUEAL,1.976,200,0,2.07,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
110616,2022-11-25,2022-12-19,2236,TUBO ENDOTRAQUEAL 9.0 C/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,TUBO ENDOTRAQUEAL,2.9,100,0,0.0,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
110616,2022-11-25,2022-12-19,2217,TUBO ENDOTRAQUEAL 5.0 C/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,TUBO ENDOTRAQUEAL,2.8,200,0,0.0,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
110616,2022-11-25,2022-12-19,3632,TUBO ENDOTRAQUEAL 2.5  S/ BALAO,SOLIDOR,PRODUTOS PARA SAUDE,TUBO ENDOTRAQUEAL,2.086,100,0,0.0,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
110616,2022-11-25,2022-12-19,3631,TUBO ENDOTRAQUEAL 10 C/ BALAO,SOLIDOR,PRODUTOS PARA SAUDE,TUBO ENDOTRAQUEAL,2.9,100,0,0.0,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
110616,2022-11-25,2022-12-19,3633,TUBO ENDOTRAQUEAL 3.0 S/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,TUBO ENDOTRAQUEAL 3.0 S/BALAO,2.027,100,0,0.0,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
110616,2022-11-25,2022-12-19,3634,TUBO ENDOTRAQUEAL 3.5 S/ BALAO,SOLIDOR,PRODUTOS PARA SAUDE,TUBO ENDOTRAQUEAL 3.5 S/ BALAO,2.0,100,0,0.0,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
105054,2022-09-21,2022-09-30,3244,TUBO ENDOTRAQUEAL 4.0 S/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,TUBO ENDOTRAQUEAL 4.0 S/BALAO,2.064,200,0,2.17,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
110616,2022-11-25,2022-12-19,3636,TUBO ENDOTRAQUTUBO ENDOTEAL 5.5 S/ BALAO,SOLIDOR,PRODUTOS PARA SAUDE,TUBO ENDOTRAQUEAL 5.0 S/ BALAO,2.1983,100,0,0.0,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
110616,2022-11-25,2022-12-19,3635,TUBO ENDOTRAQUEAL 5.0 S/ BALAO,SOLIDOR,PRODUTOS PARA SAUDE,TUBO ENDOTRAQUEAL 5.0 S/ BALAO,2.0,100,0,0.0,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
110616,2022-11-25,2022-12-19,2202,TUBO ENDOTRAQUEAL 6.5 C/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,TUBO ENDOTRAQUEAL 6.5 C/BALAO,2.9,1000,0,0.0,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
110616,2022-11-25,2022-12-19,3637,TUBO ENDOTRAQUEAL 8.0 S/ BALAO,SOLIDOR,PRODUTOS PARA SAUDE,TUBO ENDOTRAQUEAL 8.0 S/ BALAO,2.2638,100,0,0.0,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
105054,2022-09-21,2022-09-30,3237,TUBO ENDOTRAQUEAL 9.0 S/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,TUBO ENDOTRAQUEAL 9.0 S/BALAO,2.168,100,0,2.28,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
110616,2022-11-25,2022-12-19,3623,TUBO TRAQUEOSTOMIA 6.0 C/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,TUBO TRAQUEOSTOMIA,12.1876,50,0,0.0,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
110616,2022-11-25,2022-12-19,3622,TUBO TRAQUEOSTOMIA 5.5 C/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,TUBO TRAQUEOSTOMIA,12.1015,20,0,0.0,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
110616,2022-11-25,2022-12-19,3624,TUBO TRAQUEOSTOMIA 6.5 C/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,TUBO TRAQUEOSTOMIA,11.0,50,0,0.0,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
110616,2022-11-25,2022-12-19,3625,TUBO TRAQUEOSTOMIA 7.0 C/BALAO,SOLIDOR,PRODUTOS PARA SAUDE,TUBO TRAQUEOSTOMIA,11.0,50,0,0.0,846,LABOR IMPORT COMERCIAL IMP EXP LTDA
