cod_produto,desc_unimed,linha_produto,principio_ativo,best_cod_item,best_desc_global,sim_desc,sim_linha,best_sim,sim_bin
421,BROMOPRIDA 5MG/ML INJ IV/IM 2ML VP,BROMOPRIDA (5MG/ML SOL INJ IM/IV AMPOLA 2ML),BROMOPRIDA,86537,bromoprida 5 mg/ml sol inj im/iv amp 2 ml,0.8,0.9629629629629629,0.9629629629629629,0.9-1.0
3453,BROMOPRIDA 5MG/ML INJ IV/IM 2ML ,BROMOPRIDA (5MG/ML SOL INJ IM/IV AMPOLA 2ML),BROMOPRIDA,86537,bromoprida 5 mg/ml sol inj im/iv amp 2 ml,0.8333333333333334,0.9629629629629629,0.9629629629629629,0.9-1.0
369,BROMOPRIDA 5MG/ML INJ IV/IM 2ML,BROMOPRIDA (5MG/ML SOL INJ IM/IV AMPOLA 2ML),BROMOPRIDA,86537,bromoprida 5 mg/ml sol inj im/iv amp 2 ml,0.8333333333333334,0.9629629629629629,0.9629629629629629,0.9-1.0
2737,"PULMICORT 0,25MG/ML SUS NBZ 2ML","BUDESONIDA (0,25MG/ML SUSPENSAO PARA NEBULIZACAO FRASCO 2ML)",BUDESONIDA,86538,"budesonida 0,25 mg/ml sus p/ nebulizacao flac 2 ml",0.6,0.8518518518518519,0.8518518518518519,0.8-0.9
2735,"PULMICORT 0,25MG/ML SUS NBZ 2ML","BUDESONIDA (0,25MG/ML SUSPENSAO PARA NEBULIZACAO FRASCO 2ML)",BUDESONIDA,86538,"budesonida 0,25 mg/ml sus p/ nebulizacao flac 2 ml",0.6,0.8518518518518519,0.8518518518518519,0.8-0.9
2738,"PULMICORT 0,50MG/ML SUS NBZ 2ML","BUDESONIDA (0,50MG/ML SUSPENSAO PARA NEBULIZACAO FRASCO 2ML)",BUDESONIDA,86539,"budesonida 0,5 mg/ml sus p/ nebulizacao flac 2 ml",0.5822784810126582,0.8411214953271028,0.8411214953271028,0.8-0.9
2736,"PULMICORT 0,50MG/ML SUS NBZ 2ML","BUDESONIDA (0,50MG/ML SUSPENSAO PARA NEBULIZACAO FRASCO 2ML)",BUDESONIDA,86539,"budesonida 0,5 mg/ml sus p/ nebulizacao flac 2 ml",0.5822784810126582,0.8411214953271028,0.8411214953271028,0.8-0.9
3195,BUDESONIDA 32MCG SPR NAS,BUDESONIDA (32MCG SUSPENSAO SPRAY NASAL FRASCO 120 ACIONAMENTOS),BUDESONIDA,86542,budesonida 50 mcg/dose spray nasal fr 6 ml ,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6-0.7
184,BUDESONIDA 32MCG SPR NAS VP,BUDESONIDA (32MCG SUSPENSAO SPRAY NASAL FRASCO 120 ACIONAMENTOS),BUDESONIDA,86542,budesonida 50 mcg/dose spray nasal fr 6 ml ,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6-0.7
920,BUDESONIDA 64MCG SPR NAS VP,BUDESONIDA (64MCG SUSPENSAO SPRAY NASAL FRASCO 120 ACIONAMENTOS),BUDESONIDA,86542,budesonida 50 mcg/dose spray nasal fr 6 ml ,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6-0.7
4057,BUDESONIDA 64MCG SPR NAS,BUDESONIDA (64MCG SUSPENSAO SPRAY NASAL FRASCO 120 ACIONAMENTOS),BUDESONIDA,86542,budesonida 50 mcg/dose spray nasal fr 6 ml ,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6-0.7
1822,RESTIVA 10MG ADES (A1),BUPRENORFINA (10MG ADESIVO TRANSDERMICO),BUPRENORFINA,87025,nicotina 21 mg ades transd,0.5957446808510638,0.6461538461538462,0.6461538461538462,0.6-0.7
2003,RESTIVA 20MG ADES (A1),BUPRENORFINA (20MG ADESIVO TRANSDERMICO),BUPRENORFINA,87025,nicotina 21 mg ades transd,0.5957446808510638,0.6461538461538462,0.6461538461538462,0.6-0.7
1998,RESTIVA 5MG ADES (A1),BUPRENORFINA (5MG ADESIVO TRANSDERMICO),BUPRENORFINA,87025,nicotina 21 mg ades transd,0.5652173913043478,0.625,0.625,0.6-0.7
5199,"BUXILFAM 6,0 MG/ML SOL INF IV FA","BUSSULFANO (6,0MG/ML SOL INFUS IV FA 10ML)",BUSSULFANO,86732,dopamina 5 mg/ml sol inj iv amp 10 ml,0.6086956521739131,0.6666666666666666,0.6666666666666666,0.6-0.7
5198,"BUSSULFANO 6,0MG/ML SOL INF IV FA","BUSSULFANO (6,0MG/ML SOL INFUS IV FA 10ML)",BUSSULFANO,86732,dopamina 5 mg/ml sol inj iv amp 10 ml,0.6,0.6666666666666666,0.6666666666666666,0.6-0.7
3463,BUSCOPAN 10MG DR,BUTILBROMETO DE ESCOPOLAMINA (10MG COMPRIMIDO),BUTILBROMETO DE ESCOPOLAMINA,86766,escopolamina 10 mg com rev,0.6190476190476191,0.6875,0.6875,0.6-0.7
3188,BUSCOPAN 10MG/ML SOL OR 20ML C/SR,BUTILBROMETO DE ESCOPOLAMINA (10MG/ML SOLUCAO ORAL 20ML),BUTILBROMETO DE ESCOPOLAMINA,86767,escopolamina 10 mg/ml sol or fr 20 ml ,0.7428571428571429,0.7272727272727273,0.7428571428571429,0.7-0.8
4341,BUSCOPAN 10MG/ML SOL OR 20ML,BUTILBROMETO DE ESCOPOLAMINA (10MG/ML SOLUCAO ORAL 20ML),BROMIDRATO DE ESCOPOLAMINA,86767,escopolamina 10 mg/ml sol or fr 20 ml ,0.8,0.7272727272727273,0.8,0.7-0.8
324,ESCOPOLAMINA 20MG/ML INJ IV/IM/SC 1ML,BUTILBROMETO DE ESCOPOLAMINA (20MG/ML SOLUCAO INJETAVEL IV/IM/SC 1ML),BUTILBROMETO DE ESCOPOLAMINA,86769,escopolamina 20 mg/ml sol inj 1 ml amp,0.7466666666666667,0.6875,0.7466666666666667,0.7-0.8
3161,BUSCOPAN 20MG/ML INJ IV/IM/SC 1ML,BUTILBROMETO DE ESCOPOLAMINA (20MG/ML SOLUCAO INJETAVEL IV/IM/SC 1ML),BUTILBROMETO DE ESCOPOLAMINA,86979,metoclopramida 5 mg/ml sol inj iv/im 2 ml amp,0.6153846153846154,0.6990291262135923,0.6990291262135923,0.6-0.7
3162,ESCOPOLAMINA 20MG/ML INJ IV/IM/SC 1ML,BUTILBROMETO DE ESCOPOLAMINA (20MG/ML SOLUCAO INJETAVEL IV/IM/SC 1ML),BUTILBROMETO DE ESCOPOLAMINA,86769,escopolamina 20 mg/ml sol inj 1 ml amp,0.7466666666666667,0.6875,0.7466666666666667,0.7-0.8
3160,BUSCOPAN COMPOSTO 500+4MG/ML INJ 5ML,BUTILBROMETO DE ESCOPOLAMINA+DIPIRONA MONOIDRATADA INJETAVEL (500+4MG/ML INJ 5ML),BUTILBROMETO DE ESCOPOLAMINA+DIPIRONA MONOIDRATADA,86429,acido tranexamico 50 mg/ml sol inj amp 5 ml,0.5822784810126582,0.4065040650406504,0.5822784810126582,0.5-0.6
311,DIPIRONA+ESCOP 500+4MG/ML INJ 5ML,BUTILBROMETO DE ESCOPOLAMINA+DIPIRONA MONOIDRATADA INJETAVEL (500+4MG/ML INJ 5ML),BUTILBROMETO DE ESCOPOLAMINA+DIPIRONA MONOIDRATADA,83668,dipirona 500 mg/ml sol inj amp 2 ml,0.7352941176470589,0.43478260869565216,0.7352941176470589,0.7-0.8
2706,HYPOCINA COMPOSTA 500+4MG/ML INJ 5ML VP,BUTILBROMETO DE ESCOPOLAMINA+DIPIRONA MONOIDRATADA INJETAVEL (500+4MG/ML INJ 5ML),BUTILBROMETO DE ESCOPOLAMINA+DIPIRONA MONOIDRATADA,86421,acido ascorbico 100 mg/ml sol inj 5 ml amp,0.6172839506172839,0.4098360655737705,0.6172839506172839,0.6-0.7
3762,DIPIRONA+ESCOP 500+4MG/ML INJ 5ML VP ,BUTILBROMETO DE ESCOPOLAMINA+DIPIRONA MONOIDRATADA INJETAVEL (500+4MG/ML INJ 5ML),BUTILBROMETO DE ESCOPOLAMINA+DIPIRONA MONOIDRATADA,83668,dipirona 500 mg/ml sol inj amp 2 ml,0.704225352112676,0.43478260869565216,0.704225352112676,0.7-0.8
3661,HIOSPAN COMPOSTO 500+4MG/ML INJ 5ML VP,BUTILBROMETO DE ESCOPOLAMINA+DIPIRONA MONOIDRATADA INJETAVEL (500+4MG/ML INJ 5ML),BROMETO DE N-BUTILESCOPOLAMINA + DIPIRONA,86421,acido ascorbico 100 mg/ml sol inj 5 ml amp,0.625,0.4098360655737705,0.625,0.6-0.7
4143,"BELSPAN 333,4+6,67MG/ML SOL OR 20ML","BUTILBROMETO DE ESCOPOLAMINA+DIPIRONA MONOIDRATADA LIQUIDO (333,4+6,67MG/ML SOL OR  20ML) ORAL",BUTILBROMETO DE ESCOPOLAMINA+DIPIRONA MONOIDRATADA,86536,bromoprida 4mg/ml solução oral 20 ml ,0.6567164179104478,0.45528455284552843,0.6567164179104478,0.6-0.7
5371,MIRADOR COLICA 10MG+250MG CPR REVESTIDO,BUTILBROMETO DE ESCOPOLAMINA+DIPIRONA MONOIDRATADA SOLIDO (250+10MG COMPRIMIDO) ORAL ,BUTILBROMETO DE ESCOPOLAMINA+DIPIRONA MONOIDRATADA,102396,nexium 20mg comprimido revestido,0.6153846153846154,0.26,0.6153846153846154,0.6-0.7
4142,BELSPAN COMPOSTO 250+10MG CP,BUTILBROMETO DE ESCOPOLAMINA+DIPIRONA MONOIDRATADA SOLIDO (250+10MG COMPRIMIDO) ORAL ,BUTILBROMETO DE ESCOPOLAMINA+DIPIRONA,83671,espironolactona 25 mg com,0.6296296296296297,0.42,0.6296296296296297,0.6-0.7
1148,"PROAZITAX 60 MG INJ IV 1,5ML C/DIL 4,5ML","CABAZITAXEL INJETAVEL (60MG INJ IV 1,5ML C/DIL 4,5ML)",CABAZITAXEL,101571,rituximabe 10 mg/ ml sol inj iv fa 50 ml riximyo ,0.5517241379310345,0.42424242424242425,0.5517241379310345,0.5-0.6
4181,"PROAZITAX 60MG INJ IV 1,5ML C/DIL4,5MLOL","CABAZITAXEL INJETAVEL (60MG INJ IV 1,5ML C/DIL 4,5ML)",CABAZITAXEL,101571,rituximabe 10 mg/ ml sol inj iv fa 50 ml riximyo ,0.5517241379310345,0.42424242424242425,0.5517241379310345,0.5-0.6
4704,CABAZRED 60MG SOL INJ,"CABAZITAXEL INJETAVEL (60MG SOL INJ  FA X 1,5ML + DIL FA X 4,5 ML)",CABAZITAXEL,87267,tramadol 50 mg/ml sol inj amp 2 ml,0.5454545454545454,0.4375,0.5454545454545454,0.5-0.6
4410,CALCITRAN D3 400UI CP,CALCITRAN D3 400UI CP,CITRATO MALATO DE CALCIO + COLECALCIFEROL,86666,colecalciferol 7.000 ui com rev,0.6037735849056604,0.6037735849056604,0.6037735849056604,0.6-0.7
5203,CAMPO OPER 25X28 13G RADIOPA EST DIONE,CAMPO OPER 25X28 13G RADIOPA EST DIONE,PRODUTOS PARA SAUDE,112426, tenecteplase 50mg po liof ser pré-carregada c/ diluente,0.45652173913043476,0.45652173913043476,0.45652173913043476,<0.5
4307,CAMPO OPER 25X28 13G RADIOPA EST DIONE,CAMPO OPER 25X28 13G RADIOPA EST DIONE,PRODUTOS PARA SAUDE,112426, tenecteplase 50mg po liof ser pré-carregada c/ diluente,0.45652173913043476,0.45652173913043476,0.45652173913043476,<0.5
589,CAMPO OPER 25X28 17G RADIOPA EST VITORIA,CAMPO OPER 25X28 17G RADIOPA EST VITORIA,PRODUTOS PARA SAUDE,88027,campo operatorio 10 x 9cm esteril (c/4 camadas) delicato,0.44680851063829785,0.44680851063829785,0.44680851063829785,<0.5
5204,CAMPO OPER 25X28 17G RADIOPA EST VITORIA,CAMPO OPER 25X28 17G RADIOPA EST VITORIA,PRODUTOS PARA SAUDE,88027,campo operatorio 10 x 9cm esteril (c/4 camadas) delicato,0.44680851063829785,0.44680851063829785,0.44680851063829785,<0.5
3987,CAMPO OPER 45X50 15G HELENA,CAMPO OPER 45X50 15G HELENA,PRODUTOS PARA SAUDE,86563,captopril 50 mg com,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5-0.6
562,CAMPO OPER 45X50 18G HELENA,CAMPO OPER 45X50 18G HELENA,PRODUTOS PARA SAUDE,86563,captopril 50 mg com,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5-0.6
2026,CAMPO OPER 45X50 18G RADIOPA HELENA,CAMPO OPER 45X50 18G RADIOPA HELENA,PRODUTOS PARA SAUDE,86563,captopril 50 mg com,0.48148148148148145,0.48148148148148145,0.48148148148148145,<0.5
1080,CAMPO OPER 45X50 25G RADIOPA VALENTINNA,CAMPO OPER 45X50 25G RADIOPA VALENTINNA,PRODUTOS PARA SAUDE,86563,captopril 50 mg com,0.4482758620689655,0.4482758620689655,0.4482758620689655,<0.5
3045,CAMPO OPER 45X50 25G VALENTINNA,CAMPO OPER 45X50 25G VALENTINNA,PRODUTOS PARA SAUDE,86563,captopril 50 mg com,0.48,0.48,0.48,<0.5
4606,CANDESARTANA CILEXETILA 16 MG COM CT,CANDESARTANA CILEXETILA (16MG COMPRIMIDO) USO ORAL/ADULTO,CANDESARTANA CILEXETILA,86558,candesartana cilexetila 16 mg com,0.9565217391304348,0.7901234567901234,0.9565217391304348,0.9-1.0
4608,CANDESARTANA CILEXETILA 8 MG COM CT BL,CANDESARTANA CILEXETILA (8MG COMPRIMIDO) USO ORAL/ADULTO,CANDESARTANA CILEXETILA,86559,candesartana cilexetila 8 mg com,0.9142857142857143,0.7848101265822784,0.9142857142857143,0.9-1.0
4607,"CANDESARTANA+ HIDROC.16 MG + 12,5 MG CT","CANDESARTANA CILEXETILA+HIDROCLOROTIAZIDA (16MG + 12,5 MG)",CANDESARTANA CILEXETILA+HIDROCLOROTIAZIDA,87290,"valsartana 80 mg + hidroclorotiazida 12,5 mg com rev",0.5813953488372093,0.6857142857142857,0.6857142857142857,0.6-0.7
705,CANULA GUEDEL  Nº 1 TAMANHO 70MM,CANULA GUEDEL  N¿ 1 TAMANHO 70MM,PRODUTOS PARA SAUDE,111146,cânula de guedell estéril nº 0,0.5901639344262295,0.6,0.6,0.5-0.6
704,CANULA GUEDEL  Nº 2 TAMANHO 80MM,CANULA GUEDEL  N¿ 2 TAMANHO 80MM,PRODUTOS PARA SAUDE,111146,cânula de guedell estéril nº 0,0.5901639344262295,0.6,0.6,0.5-0.6
706,CANULA GUEDEL  Nº 3 TAMANHO 90MM,CANULA GUEDEL  N¿ 3 TAMANHO 90MM,PRODUTOS PARA SAUDE,111146,cânula de guedell estéril nº 0,0.5901639344262295,0.6,0.6,0.5-0.6
716,CANULA GUEDEL  Nº 4 TAMANHO 100MM,CANULA GUEDEL  N¿ 4 TAMANHO 100MM,PRODUTOS PARA SAUDE,111145,canula de guedell estéril nº 00,0.6031746031746031,0.6129032258064516,0.6129032258064516,0.6-0.7
718,CANULA GUEDEL  Nº 5 TAMANHO 110MM,CANULA GUEDEL  N¿ 5 TAMANHO 110MM,PRODUTOS PARA SAUDE,111147,canula de guedell estéril nº 1,0.5806451612903226,0.5901639344262295,0.5901639344262295,0.5-0.6
5147,CAPECITABINA 150MG CP,CAPECITABINA (150MG COMPRIMIDO REVESTIDO),CAPECITABINA,106817,capecitabina 500 mg com rev,0.8571428571428571,0.8333333333333334,0.8571428571428571,0.8-0.9
1133,CORRETAL 150MG CP,CAPECITABINA (150MG COMPRIMIDO REVESTIDO),CAPECITABINA,106817,capecitabina 500 mg com rev,0.5777777777777777,0.8333333333333334,0.8333333333333334,0.8-0.9
4419,CORRETAL 150MG CP OL,CAPECITABINA (150MG COMPRIMIDO REVESTIDO),CAPECITABINA,106817,capecitabina 500 mg com rev,0.5833333333333334,0.8333333333333334,0.8333333333333334,0.8-0.9
972,COAMA 500MG CP,CAPECITABINA (500MG COMPRIMIDO REVESTIDO),CAPECITABINA,106817,capecitabina 500 mg com rev,0.6190476190476191,0.8666666666666667,0.8666666666666667,0.8-0.9
4177,CORRETAL 500MG CP OL,CAPECITABINA (500MG COMPRIMIDO REVESTIDO),CAPECITABINA,106817,capecitabina 500 mg com rev,0.625,0.8666666666666667,0.8666666666666667,0.8-0.9
5496,CAPEDUC 500 MG CP REV,CAPECITABINA (500MG COMPRIMIDO REVESTIDO),CAPECITABINA,106817,capecitabina 500 mg com rev,0.8163265306122449,0.8666666666666667,0.8666666666666667,0.8-0.9
1134,CORRETAL 500MG CP,CAPECITABINA (500MG COMPRIMIDO REVESTIDO),CAPECITABINA,106817,capecitabina 500 mg com rev,0.6222222222222222,0.8666666666666667,0.8666666666666667,0.8-0.9
4674,XELODA 500MG CP,CAPECITABINA (500MG COMPRIMIDO REVESTIDO),CAPECITABINA,106817,capecitabina 500 mg com rev,0.5581395348837209,0.8666666666666667,0.8666666666666667,0.8-0.9
4334,CAPECITABINA 500MG CP,CAPECITABINA (500MG COMPRIMIDO REVESTIDO),CAPECITABINA,106817,capecitabina 500 mg com rev,0.8979591836734694,0.8666666666666667,0.8979591836734694,0.8-0.9
892,CAPTOPRIL 25MG CP,CAPTOPRIL (25MG COMPRIMIDO),CAPTOPRIL,86562,captopril 25 mg com,0.972972972972973,0.9473684210526315,0.972972972972973,0.9-1.0
2909,CAPTOPRIL 25MG CP,CAPTOPRIL (25MG COMPRIMIDO),CAPTOPRIL,86562,captopril 25 mg com,0.972972972972973,0.9473684210526315,0.972972972972973,0.9-1.0
1569,CAPTOPRIL 25MG CP VP,CAPTOPRIL (25MG COMPRIMIDO),CAPTOPRIL,86562,captopril 25 mg com,0.9,0.9473684210526315,0.9473684210526315,0.9-1.0
4262,CAPTOCORD 25MG CP,CAPTOPRIL (25MG COMPRIMIDO),CAPTOPRIL,86562,captopril 25 mg com,0.8108108108108109,0.9473684210526315,0.9473684210526315,0.9-1.0
150,CAPTOPRIL 50MG CP VP,CAPTOPRIL (50MG COMPRIMIDO),CAPTOPRIL,86563,captopril 50 mg com,0.9,0.9473684210526315,0.9473684210526315,0.9-1.0
3812,CAPTOPRIL 50MG CP,CAPTOPRIL (50MG COMPRIMIDO),CAPTOPRIL,86563,captopril 50 mg com,0.972972972972973,0.9473684210526315,0.972972972972973,0.9-1.0
5555,CAPTOPRIL 50MG,CAPTOPRIL (50MG COMPRIMIDO),CAPTOPRIL,86563,captopril 50 mg com,0.8484848484848485,0.9473684210526315,0.9473684210526315,0.9-1.0
3325,UNI-CARBAMAZ 200MG CP (C1),CARBAMAZEPINA (200MG COMPRIMIDO SIMPLES ADULTO/PEDIATRICO VIA ORAL) C1,CARBAMAZEPINA,86565,carbamazepina 200 mg com,0.72,0.5411764705882353,0.72,0.7-0.8
1948,CARBAMAZEPINA 200MG CP (C1) VP,CARBAMAZEPINA (200MG COMPRIMIDO SIMPLES ADULTO/PEDIATRICO VIA ORAL) C1,CARBAMAZEPINA,86565,carbamazepina 200 mg com,0.8679245283018868,0.5411764705882353,0.8679245283018868,0.8-0.9
5183,TEGRETOL 400MG CP (C1),CARBAMAZEPINA (400MG COMPRIMIDO SIMPLES) C1,CARBAMAZEPINA,86566,carbamazepina 400 mg com,0.4782608695652174,0.7931034482758621,0.7931034482758621,0.7-0.8
222,UNI-CARBAMAZ 20MG/ML SUS OR 100ML (C1),CARBAMAZEPINA LIQUIDO ( 20MG/ML SUS OR 100ML C1) ORAL,CARBAMAZEPINA,86564,carbamazepina 20 mg/ml sus or fr 100 ml,0.7631578947368421,0.7640449438202247,0.7640449438202247,0.7-0.8
4184,PROAZITAX 40 MG  INJ IV 1ML C/DIL 3ML OL,"CARBAZITAXEL (40MG SOL INJ IV FRASCO AMPOLA 1ML + DILUENTE 1,5ML)",CABAZITAXEL,87063,omeprazol 40 mg po liof inj fa + diluente,0.48717948717948717,0.6222222222222222,0.6222222222222222,0.6-0.7
1963,PROAZITAX 40 MG  INJ IV 1 ML C/DIL 3ML,"CARBAZITAXEL (40MG SOL INJ IV FRASCO AMPOLA 1ML + DILUENTE 1,5ML)",CABAZITAXEL,87063,omeprazol 40 mg po liof inj fa + diluente,0.5,0.6222222222222222,0.6222222222222222,0.6-0.7
3827,VIDISIC 2MG/G GEL OFT 10G,CARBOMER 340  TOPICO  (2MG/G GEL OFT 10G),CARBOMER 340,86567,"carbômer 2 mg/g + sorbitol 48,5 mg/g gel oft bg 10 g",0.5066666666666667,0.6590909090909091,0.6590909090909091,0.6-0.7
3828,"LIPOSIC 2,0+48,5MG/G GEL OFT 10G","CARBOMER+SORBITOL TOPICO (2,0+48,5MG/G GEL OFT 10G)",CARBOMER+SORBITOL,86567,"carbômer 2 mg/g + sorbitol 48,5 mg/g gel oft bg 10 g",0.6097560975609756,0.76,0.76,0.7-0.8
3764,LITERATA 300MG CP (C1) VP,CARBONATO DE LITIO (300MG COMPRIMIDO) C1,CARBONATO DE LITIO,86569,"litio, carbonato de 300 mg com",0.6037735849056604,0.7333333333333333,0.7333333333333333,0.7-0.8
5480,BILYT 300MG CP (C1),CARBONATO DE LITIO (300MG COMPRIMIDO) C1,CARBONATO DE LITIO,86569,"litio, carbonato de 300 mg com",0.5,0.7333333333333333,0.7333333333333333,0.7-0.8
5879,CARBONATO DE LITIO 300MG  (C1),CARBONATO DE LITIO (300MG COMPRIMIDO) C1,CARBONATO DE LITIO,86569,"litio, carbonato de 300 mg com",0.7017543859649122,0.7333333333333333,0.7333333333333333,0.7-0.8
5197,HETROCAR 10MG/ML SOL INJ INF IV FA 45ML,CARBOPLATINA (10MG/ML SOL INJ IV 45ML),CARBOPLATINA,86769,escopolamina 20 mg/ml sol inj 1 ml amp,0.5714285714285714,0.7466666666666667,0.7466666666666667,0.7-0.8
5773,KARBO 10MG/ML FA 45ML OL,CARBOPLATINA (10MG/ML SOL INJ IV 45ML),CARBOPLATINA,86769,escopolamina 20 mg/ml sol inj 1 ml amp,0.41935483870967744,0.7466666666666667,0.7466666666666667,0.7-0.8
196,B-PLATIN 10MG/ML INJ IV 45ML,CARBOPLATINA (10MG/ML SOL INJ IV 45ML),CARBOPLATINA,86769,escopolamina 20 mg/ml sol inj 1 ml amp,0.6060606060606061,0.7466666666666667,0.7466666666666667,0.7-0.8
5772,KARBO INJ FA 15ML OL,CARBOPLATINA (10MG/ML SOL INJ IV FRASCO 15ML),CARBOPLATINA,86732,dopamina 5 mg/ml sol inj iv amp 10 ml,0.42105263157894735,0.7160493827160493,0.7160493827160493,0.7-0.8
5665,HETROCAR 10MG/ML SOL INJ INF IV FA 15ML,CARBOPLATINA (10MG/ML SOL INJ IV FRASCO 15ML),CARBOPLATINA,86732,dopamina 5 mg/ml sol inj iv amp 10 ml,0.6578947368421053,0.7160493827160493,0.7160493827160493,0.7-0.8
207,B-PLATIN 10MG/ML INJ IV 15ML,CARBOPLATINA (10MG/ML SOL INJ IV FRASCO 15ML),CARBOPLATINA,86732,dopamina 5 mg/ml sol inj iv amp 10 ml,0.6461538461538462,0.7160493827160493,0.7160493827160493,0.7-0.8
1388,B-PLATIN 10MG/ML INJ IV 5ML IMP,CARBOPLATINA (10MG/ML SOL INJ IV FRASCO 5ML),CARBOPLATINA,86495,atropina 10 mg/ml  sol oft fr got 5ml,0.5373134328358209,0.7088607594936709,0.7088607594936709,0.7-0.8
5728,HETROCAR 10MG/ML SOL INJ INF IV FA 5ML,CARBOPLATINA (10MG/ML SOL INJ IV FRASCO 5ML),CARBOPLATINA,86789,fenobarbital 100 mg/ml sol inj im/iv amp 2 ml,0.7228915662650602,0.6363636363636364,0.7228915662650602,0.7-0.8
4861,B-PLATIN 10MG/ML INJ IV 5ML,CARBOPLATINA (10MG/ML SOL INJ IV FRASCO 5ML),CARBOPLATINA,86495,atropina 10 mg/ml  sol oft fr got 5ml,0.5714285714285714,0.7088607594936709,0.7088607594936709,0.7-0.8
5612,FERINJECT 50 MG/ML/SOL/INJ/IV/CT/1 FA,CARBOXIMALTOSE FÉRRICA,CARBOXIMALTOSE FERRICA,86745,efedrina 50 mg/ml sol inj amp 1 ml,0.7323943661971831,0.21428571428571427,0.7323943661971831,0.7-0.8
5722,CARFILZOMIBE 60MG,CARFILZOMIBE,CARFILZOMIBE,92944, flunarizina 10mg ,0.5454545454545454,0.35714285714285715,0.5454545454545454,0.5-0.6
5001,TEGRETOL 200MG CP LIB PROLONGADA (C1),CARMABAZEPINA (200MG CPR LIB PROL) C1,CARBAMAZEPINA,83657,claritromicina 500 mg com lib prol,0.5915492957746479,0.7142857142857143,0.7142857142857143,0.7-0.8
4758,"NEO FRESH 5,0MG/ML SOL FR C/ 15ML",CARMELOSE SODICA (5MG/ML SOLUCAO OFTALMICA 15ML),CARMELOSE SODICA,86573,carmelose 5 mg/ml sol oft fr got 5 ml,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6-0.7
2817,"CARVEDILOL 12,5MG CP VP","CARVEDILOL (12,5MG COMPRIMIDO)",CARVEDILOL,86575,"carvedilol 12,5 mg com",0.9130434782608695,0.9545454545454546,0.9545454545454546,0.9-1.0
3548,CARVEDILOL 25MG CP,CARVEDILOL (25MG COMPRIMIDO),CARVEDILOL,86576,carvedilol 25 mg com,0.9743589743589743,0.95,0.9743589743589743,0.9-1.0
1391,CARVEDILOL 25MG CP VP,CARVEDILOL (25MG COMPRIMIDO),CARVEDILOL,86576,carvedilol 25 mg com,0.9047619047619048,0.95,0.95,0.9-1.0
922,"CARVEDILOL 3,125MG CP VP",CARVEDILOL (3.125MG COMPRIMIDO),CARVEDILOL,86577,"carvedilol 3,125 mg com",0.9166666666666666,0.9565217391304348,0.9565217391304348,0.9-1.0
4829,"CARVEDILOL 3,125MG COM REV CT",CARVEDILOL (3.125MG COMPRIMIDO),CARVEDILOL,86577,"carvedilol 3,125 mg com",0.8461538461538461,0.9565217391304348,0.9565217391304348,0.9-1.0
1635,"CARVEDILOL 6,25MG CP","CARVEDILOL (6,25MG COMPRIMIDO)",CARVEDILOL,86578,"carvedilol 6,25 mg com",0.9767441860465116,0.9545454545454546,0.9767441860465116,0.9-1.0
1578,"CARVEDILOL 6,25MG CP VP","CARVEDILOL (6,25MG COMPRIMIDO)",CARVEDILOL,86578,"carvedilol 6,25 mg com",0.9130434782608695,0.9545454545454546,0.9545454545454546,0.9-1.0
3606,CATETER INTRAVENOSO 14G ,CATETER INTRAVENOSO 14G,PRODUTOS PARA SAUDE,87698,cateter epidural 16g,0.6511627906976745,0.6511627906976745,0.6511627906976745,0.6-0.7
615,CATETER INTRAVENOSO 14G TEFLON,CATETER INTRAVENOSO 14G TEFLON,PRODUTOS PARA SAUDE,87886,cateter intravenoso c/ dispositivo segurança 14g jelco,0.6506024096385542,0.6506024096385542,0.6506024096385542,0.6-0.7
688,CATETER INTRAVENOSO 16G DISP SEG ,CATETER INTRAVENOSO 16G DISP SEG,PRODUTOS PARA SAUDE,87890,cateter intravenoso c/ dispositivo segurança 22g jelco,0.6823529411764706,0.6823529411764706,0.6823529411764706,0.6-0.7
617,CATETER INTRAVENOSO 16G TEFLON,CATETER INTRAVENOSO 16G TEFLON,PRODUTOS PARA SAUDE,87887,cateter intravenoso c/ dispositivo segurança 16g jelco ,0.6506024096385542,0.6506024096385542,0.6506024096385542,0.6-0.7
1087,CATETER INTRAVENOSO 18G DISP SEG,CATETER INTRAVENOSO 18G DISP SEG,PRODUTOS PARA SAUDE,87890,cateter intravenoso c/ dispositivo segurança 22g jelco,0.6823529411764706,0.6823529411764706,0.6823529411764706,0.6-0.7
3253,CATETER INTRAVENOSO 18G DISP SEG,CATETER INTRAVENOSO 18G DISP SEG,PRODUTOS PARA SAUDE,87890,cateter intravenoso c/ dispositivo segurança 22g jelco,0.6823529411764706,0.6823529411764706,0.6823529411764706,0.6-0.7
